,kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set
8202,7265298,1,25.7626,0.000135,147.697,0.00459,6.875,0.878,PC
5668,6286161,1,14.5418,0.0,137.58,0.0,4.5,0.0,AFP
11392,7381616,1,0.792133,3.98e-05,132.26,0.0205,2.328,34.2,UNK
19690,11860395,1,82.3035,0.00111,159.049,0.0105,13.8,2.15,PC
8094,6939670,1,4.23886,1.49e-07,135.202,2.64e-05,5.064,0.00154,AFP
14599,9157908,2,9.41474,2.62e-05,135.853,0.00218,3.229,0.143,AFP
11746,8823893,1,1.50642,1.14e-05,133.04,0.00327,2.697,0.305,AFP
8758,6868952,1,3.73758,4.23e-05,134.764,0.00757,12.56,0.249,UNK
2221,4768668,3,0.781544,0.0,131.538,0.0,3.0,0.0,NTP
17802,11289905,2,0.685071,1.17e-05,131.963,0.00297,1.979,0.916,NTP
18716,10873260,1,5.85295,4.99e-06,136.066,0.000628,4.545,0.153,PC
19612,11701407,1,18.8264,9.7e-05,134.7,0.00448,2.356,0.633,PC
7237,5771719,2,12.2645,0.000107,132.361,0.00666,3.536,0.386,AFP
15042,9241509,3,0.683612,1.05e-05,132.023,0.00316,2.019,3.94,AFP
2012,4477747,1,0.690156,4.81e-05,132.186,0.0136,2.266,23.5,AFP
20228,11760312,4,3.39697,8.54e-05,134.46,0.0197,6.767,1.04,AFP
14154,9406990,1,20.8342,5.61e-05,134.918,0.00228,4.052,0.614,PC
12246,8525286,2,2.55737,2.93e-05,132.442,0.0069,9.604,0.124,UNK
1483,3446837,1,0.904369,7.76e-06,131.856,0.00103,1.529,0.18,UNK
7950,7222362,1,380.521,12.3,383.366,20.9,10.62,598.0,UNK
4239,5607784,1,3.28187,2.46e-05,131.887,0.00463,4.483,0.65,AFP
18669,10977671,1,199.038,0.0044,180.206,0.0178,14.55,1.5,AFP
16828,9773869,2,15.6511,0.0,132.826,0.0,4.5,0.0,AFP
1025,2996015,1,458.428,0.00589,182.558,0.00925,4.086,1.51,UNK
11887,8564587,1,5.72933,4.55e-06,132.829,0.000524,1.076,0.0511,PC
7317,5895588,1,0.849274,4.64e-06,132.179,0.000983,1.433,0.112,AFP
19449,11925968,1,0.559055,1.5e-05,131.923,0.00322,1.614,0.837,UNK
2088,4670267,1,1.00035,4.27e-06,132.152,0.000979,3.335,1.26,AFP
582,2303365,1,0.520683,1.06e-05,131.805,0.00176,1.122,1.07,AFP
11373,7733685,3,0.966647,2.3e-05,132.327,0.00747,2.303,0.777,UNK
6422,6385302,1,411.54,0.0157,185.354,0.0276,17.33,4.12,UNK
5097,5309353,2,1.37636,9.87e-06,131.889,0.00218,1.397,0.0979,AFP
17539,11076276,1,1.47256,1.31e-05,132.945,0.00392,2.75,0.771,AFP
16401,9791112,1,0.62137,1.09e-05,131.773,0.00278,1.462,1.99,UNK
8573,7271007,2,4.95963,3.39e-05,131.605,0.00457,11.53,2.61,AFP
14052,9520700,1,2.13683,0.0,133.613,0.0,3.0,0.0,UNK
6511,6139982,2,1.89182,2.09e-05,131.593,0.00559,5.618,2.42,AFP
6283,6278762,4,4.54588,8.34e-06,131.522,0.00111,1.791,0.0394,PC
16591,9813078,3,1.21918,0.0,132.621,0.0,4.5,0.0,AFP
10864,7582608,4,6.81765,0.000128,136.939,0.0148,9.402,0.332,UNK
15878,10341913,1,0.933719,8.48e-06,131.534,0.00194,1.443,0.155,AFP
13549,9411317,2,8.29047,6.18e-05,135.407,0.00845,3.561,0.195,AFP
14984,8847759,1,654.598,0.011,155.874,0.013,8.196,2.25,NTP
9039,6677841,3,54.4339,0.000297,148.477,0.00437,8.068,0.513,PC
15629,10294613,2,3.70973,2.18e-05,132.464,0.00368,3.052,0.169,AFP
18423,10990961,2,0.501621,1.15e-05,131.821,0.00439,2.373,6.1,UNK
4091,5466732,1,553.498,0.0123,352.339,0.0179,6.929,4.26,UNK
17962,11127641,1,0.707774,1.82e-05,131.768,0.00328,2.455,1.0,UNK
17498,11285136,1,2.36817,3e-07,133.811,6.53e-05,2.258,0.0134,AFP
3314,4077275,1,2.1265,5.6e-05,133.488,0.0155,9.12,30.4,NTP
11553,8758366,1,2.38896,1.79e-05,133.65,0.00314,3.613,0.225,NTP
6578,6205507,1,3.72262,0.000103,134.686,0.0185,10.98,7.6,AFP
7553,5881108,3,0.505359,0.0,131.698,0.0,1.5,0.0,UNK
6243,6432345,1,234.636,0.00123,172.645,0.00497,7.151,0.76,PC
11196,7755932,3,0.702915,1.11e-05,131.87,0.00251,1.34,0.771,AFP
11752,8499639,3,1.55849,3.26e-05,131.985,0.0125,2.371,0.085,UNK
1019,3749833,2,0.775182,2.04e-05,131.575,0.00457,2.378,1.65,AFP
11847,8700506,2,43.8039,0.0,158.746,0.0,9.0,0.0,AFP
19763,12004594,1,3.14814,5.41e-05,132.34,0.00975,12.44,0.553,NTP
1077,3662838,1,24.8546,2.76e-05,149.148,0.000941,8.994,0.0996,AFP
9645,7948108,3,2.59091,1.96e-05,133.33,0.00409,7.693,1.01,AFP
2845,4245701,2,1.79577,1.6e-05,132.191,0.00366,4.652,1.23,AFP
4881,5084942,1,3.10551,8.55e-07,133.21,0.000152,1.701,0.0309,PC
5332,5295206,1,6.63463,4.93e-05,137.057,0.00556,3.84,0.233,UNK
2301,4930913,1,2.41895,2.18e-05,133.711,0.00519,5.741,2.72,AFP
15230,8892157,1,3.73087,1.24e-05,132.903,0.00224,2.847,0.167,PC
19431,11718389,1,5.94365,2.94e-05,135.269,0.00363,1.983,0.137,PC
6318,6114403,1,2.90928,4.64e-05,133.202,0.0107,10.35,9.42,UNK
2959,4155328,1,127.834,0.000273,165.584,0.00185,10.93,0.189,PC
2594,4770617,2,8.45809,4.99e-05,137.058,0.00463,3.443,0.366,PC
11402,7455981,1,14.454,0.000158,135.456,0.00884,7.149,0.589,PC
4020,5430471,1,0.876564,9.76e-06,131.888,0.00116,1.41,0.0784,AFP
14948,9032900,2,540.642,0.00148,354.801,0.00164,11.82,0.168,UNK
15855,10155026,1,2.10033,2.22e-05,131.96,0.00568,8.414,11.0,UNK
16685,9664142,1,13.5631,0.000132,140.654,0.00743,5.616,1.02,PC
13963,9305540,1,0.634834,1.66e-05,131.534,0.0033,1.814,0.212,NTP
2134,4568298,1,0.562558,0.0,131.745,0.0,1.5,0.0,AFP
6841,5966212,2,0.523428,1.98e-05,131.511,0.00107,1.486,0.256,AFP
14914,9210943,4,7.72399,0.0,138.469,0.0,5.0,0.0,UNK
16592,9813078,4,0.529274,0.0,131.78,0.0,2.0,0.0,NTP
13285,8230809,1,4.07835,2.65e-07,132.16,4.63e-05,6.229,0.00394,AFP
12199,8612847,1,14.1317,3.87e-05,142.262,0.00221,3.805,0.419,PC
4637,5459805,2,0.532717,0.0,131.534,0.0,2.0,0.0,AFP
11704,8560867,1,0.643957,4.15e-06,132.119,0.00072,1.951,0.291,AFP
13093,8459663,1,174.511,0.00172,201.469,0.00712,6.747,1.4,PC
18907,10935383,1,1.08693,1.37e-05,132.22,0.00395,2.635,1.99,UNK
10466,8154223,1,0.858191,9.27e-06,131.916,0.00115,1.581,0.173,AFP
14778,9138872,2,1.31501,9.6e-05,131.683,0.0325,3.484,31.7,UNK
6475,6311564,1,1.39137,1.53e-05,131.562,0.00613,3.582,1.13,NTP
7192,5876187,1,1.71413,1.15e-05,131.955,0.00226,2.412,0.601,AFP
8124,7116670,1,0.566786,1.39e-05,131.682,0.0057,3.102,17.3,NTP
259,2706947,1,2.57772,4.83e-05,133.816,0.0113,8.244,5.51,UNK
7201,5938266,1,1.0891,1.17e-05,131.9,0.0027,3.209,0.709,UNK
19232,10590285,1,459.231,0.0121,260.393,0.0173,3.983,3.88,NTP
6047,6364582,1,30.8609,0.000221,138.315,0.00605,4.13,0.369,PC
13854,9415108,1,4.51005,1.13e-05,134.569,0.00173,2.134,0.133,PC
12170,8813698,1,268.941,0.000485,360.071,0.000882,5.484,0.071,PC
19172,10586744,1,21.3759,0.000394,143.633,0.0148,9.148,0.639,PC
13875,9532644,1,2.26734,1.15e-05,132.626,0.00147,5.939,1.31,UNK
20183,11922678,1,1.75644,7.13e-06,132.038,0.00203,3.092,0.308,AFP
5115,5023338,3,0.563814,1.06e-05,131.547,0.00106,1.06,0.114,AFP
5212,5289854,1,9.69493,4.41e-05,133.983,0.00367,2.692,0.618,PC
16593,9832727,3,5.64191,0.000143,135.698,0.0194,12.73,0.395,AFP
198,2441495,1,12.4934,1.25e-05,138.462,0.000821,2.238,0.116,PC
11248,7672453,1,459.24,0.0142,260.364,0.0154,3.007,0.637,NTP
3240,3954798,2,0.918541,5.88e-06,131.868,0.00477,1.542,0.289,AFP
15186,9002278,5,12.442,0.000123,134.643,0.00796,3.572,0.282,PC
19901,12253534,1,466.041,0.00832,166.285,0.0196,11.5,1.2,UNK
11396,7382313,1,7.42695,3.73e-05,133.105,0.00398,3.304,0.302,PC
20089,12316431,1,17.9077,3.65e-05,139.744,0.00172,5.331,0.0987,AFP
6757,5795648,1,4.55337,5.07e-08,135.434,8.12e-06,3.196,0.00071,AFP
8338,7289158,1,0.53614,0.0,131.576,0.0,2.0,0.0,UNK
9929,7826620,1,0.849915,5.39e-06,131.669,0.00107,1.28,0.0824,PC
1064,3541946,3,49.5672,0.000177,169.546,0.00297,3.922,0.337,PC
6603,6371322,1,1.78679,1.07e-05,132.617,0.0018,6.064,2.85,NTP
8487,7097534,1,2.21394,1.51e-05,132.579,0.00391,3.848,0.748,AFP
14410,9474493,2,0.512558,6.86e-06,131.803,0.0012,1.348,0.628,AFP
20060,11920497,1,1.66836,2.27e-05,132.289,0.00722,4.134,3.23,AFP
15970,10132832,1,16.0767,6.07e-05,143.391,0.00307,2.23,0.445,PC
16090,10092003,2,1.90281,2.77e-05,132.744,0.00785,4.258,2.37,UNK
1652,3338608,2,1.27381,1.62e-05,131.586,0.00478,4.429,5.59,UNK
2027,4649305,1,22.6512,1.68e-05,140.337,0.000625,3.721,0.036,AFP
5408,4952608,1,0.591074,1.01e-05,132.048,0.00131,1.708,0.416,AFP
18484,10971944,1,2.83429,4.24e-05,133.067,0.00974,4.497,0.129,NTP
2600,4848423,1,1.50181,0.0,131.547,0.0,2.0,0.0,AFP
8207,7281951,1,0.56676,1.33e-05,131.859,0.00316,1.94,2.39,NTP
8454,7282209,4,1.33756,1.63e-05,132.814,0.00419,3.802,0.656,NTP
16190,10469984,2,0.656144,4.71e-05,131.886,0.0072,1.518,2.39,AFP
18210,11259967,2,1.17398,1.88e-05,132.698,0.00574,7.319,31.3,NTP
13244,8310243,2,0.662583,7.28e-06,132.122,0.00268,2.0,2.44,AFP
10433,7943602,1,14.692,2.44e-05,134.95,0.00136,7.873,7.23,AFP
1901,4649173,1,459.546,0.0175,259.748,0.026,3.772,7.2,NTP
8431,7117485,1,0.56674,5.36e-05,131.857,0.012,1.679,11.4,NTP
503,2581674,3,0.695219,1.73e-05,131.728,0.00332,2.466,1.45,AFP
1060,3454731,4,7.44931,0.000145,132.29,0.0133,9.574,0.473,UNK
18580,10728219,3,3.37187,0.0,134.695,0.0,12.0,0.0,AFP
2174,4863836,1,1.82186,2.69e-05,131.997,0.00657,5.95,8.11,NTP
13120,8265993,1,0.779943,1.16e-05,132.174,0.00389,2.562,2.6,AFP
292,2309587,2,0.919256,0.0,132.101,0.0,2.0,0.0,UNK
9760,7950775,1,8.96661,1.86e-07,138.575,1.72e-05,4.022,0.00113,AFP
16726,9909965,1,10.2171,7.55e-05,139.134,0.00544,2.248,0.258,UNK
17271,9850957,1,8.48031,6.86e-05,135.855,0.00636,6.705,0.221,AFP
6274,6220312,1,5.27353,7.76e-05,135.655,0.0109,5.327,0.424,PC
16660,9872292,1,10.1916,5.35e-05,136.694,0.00418,6.082,0.12,PC
5017,5217910,1,3.55371,3.41e-05,132.124,0.00615,6.317,0.97,AFP
19125,10717241,1,12.3765,1.15e-05,142.276,0.000719,2.756,0.157,PC
1021,3749978,1,28.5065,0.00034,132.91,0.0101,7.416,0.555,PC
15106,9242383,3,0.531496,0.0,131.859,0.0,2.0,0.0,AFP
14170,9489626,3,5.38394,0.0,132.277,0.0,6.0,0.0,UNK
1033,3216518,3,1.0324,0.0,131.593,0.0,3.5,0.0,UNK
14573,9008220,1,9.39104,4.2e-06,132.975,0.00037,2.836,0.03,PC
618,1433980,2,1.59261,9.86e-06,132.547,0.00182,1.623,0.127,AFP
17888,11601584,3,13.9794,4.29e-05,142.339,0.00228,1.154,0.121,PC
10609,7458309,1,0.660626,5.03e-06,131.868,0.00117,1.81,0.447,AFP
17652,11619202,1,0.755438,0.0152,132.178,5.22,2.688,62.4,NTP
10927,7601917,2,2.97618,2.11e-05,131.927,0.00388,7.946,1.9,AFP
19545,12454461,1,7.46721,3.8e-05,136.39,0.00389,3.527,0.134,PC
18397,10744335,1,4.59727,2.25e-05,131.88,0.00326,2.792,0.297,PC
13015,8359848,2,1.41637,1.79e-05,132.168,0.00579,3.442,1.25,AFP
18160,11391957,1,8.35391,1.34e-05,138.216,0.0012,2.264,0.309,PC
9896,8025596,1,4.69504,2.59e-05,133.935,0.00395,2.911,0.313,PC
12678,8255272,2,0.675547,7.04e-05,131.794,0.0911,2.468,45.4,AFP
9445,6523216,2,7.15657,8.05e-06,138.633,0.000951,9.821,0.0359,UNK
1745,3659012,1,0.568506,1.18e-05,132.075,0.0019,1.611,0.392,NTP
16031,10134709,2,495.861,0.00799,186.701,0.0103,15.78,1.41,NTP
4127,5642620,2,0.986791,6.94e-06,132.065,0.0012,1.028,0.214,AFP
4719,5262664,1,515.081,0.0389,251.134,0.00441,6.94,0.513,NTP
11945,8564674,2,12.2476,3.84e-05,138.221,0.00247,3.35,0.411,PC
4326,5393558,1,10.2171,1.45e-07,137.246,1.19e-05,4.378,0.000622,AFP
13578,9594857,1,0.960591,1.4e-05,131.739,0.00786,1.962,0.705,UNK
7025,5956776,1,0.568119,1.5e-05,132.022,0.0018,1.085,0.142,AFP
4586,5520547,1,11.2006,7.02e-05,137.507,0.00498,3.959,0.45,PC
3727,3970621,2,0.77396,1.92e-05,131.636,0.00496,2.801,2.48,UNK
8981,6699984,1,459.276,0.0043,260.294,0.00686,2.866,2.72,NTP
508,2708787,1,3.6586,6.59e-05,133.172,0.0125,12.66,6.06,UNK
20006,11968463,2,15.1623,0.000109,144.469,0.00632,6.039,0.963,PC
13841,9344623,1,14.7594,0.0,139.78,0.0,7.5,0.0,AFP
14550,8841894,2,2.39711,2.31e-05,132.749,0.00548,4.127,0.51,AFP
18514,10678817,2,2.99987,3.78e-05,133.515,0.00751,10.49,9.48,AFP
11536,8644288,2,7.64156,1.92e-06,135.409,0.000198,3.433,0.0635,PC
6112,6381517,2,2.0606,1.46e-05,132.41,0.00274,3.676,0.313,AFP
17309,9714633,2,0.665355,1.15e-05,131.972,0.00132,2.095,0.518,AFP
6071,6111011,1,14.7639,0.000146,133.547,0.00794,2.447,0.482,UNK
10553,7914464,1,303.104,0.00511,405.744,0.0109,11.64,2.06,UNK
5209,5271224,3,3.4515,4.8e-05,133.856,0.00831,8.241,4.38,AFP
3453,4276716,1,20.6656,9.16e-05,132.01,0.0037,3.309,0.121,PC
17586,11547271,1,0.913418,3.25e-05,131.759,0.00853,2.51,8.29,NTP
15313,9072693,1,0.75119,3.09e-05,131.946,0.0105,2.159,6.93,UNK
19900,12253490,1,19.1598,1.84e-06,141.568,7.97e-05,3.098,0.00715,PC
19679,11725829,1,0.527211,3.4e-05,131.908,0.0106,1.676,11.0,AFP
492,2437340,1,533.806,0.00709,445.036,0.0103,11.53,0.991,UNK
20086,12255382,1,0.999321,3.88e-06,131.631,0.000681,1.441,0.0507,AFP
20190,12019440,1,3.24326,1.48e-07,133.669,2.92e-05,3.041,0.00657,PC
18553,10489783,2,0.73838,1.1e-05,131.602,0.00373,3.526,8.08,NTP
7018,5893839,1,4.21511,3.47e-05,132.812,0.005,10.24,3.73,AFP
1548,3529290,1,13.7281,0.000126,143.553,0.00751,5.294,0.349,PC
11977,8751056,2,3.96368,3.98e-05,132.167,0.00669,12.85,4.47,AFP
13558,9475552,1,0.84337,2.04e-06,131.973,0.000435,1.416,0.049,PC
20119,11876098,1,10.3641,0.000116,136.408,0.0089,15.68,1.35,AFP
12671,8240109,1,2.30119,2.12e-07,132.192,5.69e-05,4.082,0.00328,AFP
3235,3869825,5,2.40317,0.0,133.568,0.0,7.5,0.0,UNK
6384,6137704,1,178.268,4.13e-05,255.351,0.000174,5.864,0.014,PC
6706,5866001,3,2.61557,2.67e-05,131.598,0.0057,8.251,4.93,NTP
9862,7797715,1,0.884304,1.38e-05,132.198,0.00338,3.12,3.68,NTP
13481,8264674,4,102.005,0.00297,161.288,0.0245,9.006,0.801,NTP
18015,11044779,2,15.6086,1.06e-05,139.923,0.000587,4.646,0.0377,AFP
19989,11774991,2,53.5787,0.00026,171.18,0.00379,5.445,0.448,PC
15495,10212620,1,447.707,0.0102,482.339,0.012,5.461,1.3,NTP
1324,3733346,1,0.569862,3.13e-06,131.678,0.000329,1.094,0.0239,AFP
19223,11029626,1,3.54294,4.04e-05,134.635,0.00759,11.47,5.13,NTP
13145,8424002,1,20.3597,4.22e-05,134.29,0.00174,1.939,0.0726,PC
4567,5440317,1,2.31943,1.03e-05,131.935,0.00211,1.457,0.0913,PC
18620,10535867,1,0.933661,1.57e-05,131.585,0.00706,2.991,9.28,AFP
19597,12268319,4,7.261,0.000134,136.162,0.016,4.468,0.42,UNK
1553,3557526,1,0.787437,1.25e-05,131.74,0.00232,1.078,0.117,AFP
3090,4274071,1,6.76883,6.75e-05,133.092,0.00778,3.5,0.393,UNK
7676,7047496,1,1.24634,1.92e-05,132.293,0.00664,5.761,12.1,UNK
4558,5385410,1,11.4959,6.18e-05,139.375,0.00437,2.354,0.217,PC
12474,8819528,1,2.33415,2.02e-05,133.379,0.00505,5.047,2.48,AFP
12132,8569819,1,20.8499,0.0,137.563,0.0,12.0,0.0,UNK
827,3547091,1,3.30558,3.41e-07,134.403,6.72e-05,2.453,0.00761,AFP
8605,6670610,1,8.94289,5.4e-05,137.269,0.00459,1.737,0.19,UNK
12432,8559644,1,224.78,0.000261,142.099,0.000956,10.91,0.0961,PC
17494,11232745,1,4.81712,4.83e-07,133.102,7.18e-05,2.559,0.00801,UNK
3216,4355012,1,1.52419,1.14e-05,133.046,0.00391,1.767,0.105,AFP
5096,5309353,1,1.37637,2.63e-06,132.571,0.000656,1.749,0.0359,AFP
20098,11666881,1,4.91955,5.95e-06,134.608,0.000848,4.22,0.0906,PC
17112,9971475,2,5.35741,1.1e-07,134.316,1.62e-05,4.208,0.000825,AFP
8944,6891998,1,1.05234,1.59e-05,131.864,0.00506,3.324,6.49,UNK
3994,5598645,1,0.648771,1.6e-05,131.74,0.00301,1.678,0.477,AFP
19844,12400538,1,150.242,0.000553,138.29,0.00287,11.0,0.352,PC
16873,9655422,1,0.525833,1.54e-05,131.848,0.0021,1.5,0.685,AFP
15648,10471914,3,0.867635,1.02e-05,131.543,0.00393,4.08,11.1,UNK
3186,4038095,2,459.274,0.0144,260.304,0.017,3.419,3.99,NTP
3007,4058206,1,0.514435,1.01e-05,131.7,0.00155,1.699,1.2,UNK
5858,6289257,2,5.21105,1.15e-05,131.538,0.00161,3.281,0.0598,PC
16465,9777246,2,2.28401,2.27e-05,132.734,0.0057,5.721,2.97,AFP
9904,8058507,2,3.815,7.97e-05,132.588,0.0142,11.98,9.25,AFP
15936,10341917,1,0.933797,6.62e-06,132.417,0.00258,2.583,1.49,AFP
1646,3240159,1,82.1376,2.42e-06,196.123,2.42e-05,6.158,0.00128,AFP
6400,6233748,2,2.67472,2.84e-05,133.462,0.00672,5.686,1.99,AFP
14211,9407225,2,3.19386,2.52e-05,133.975,0.0041,9.559,4.13,AFP
3663,3962728,1,25.9494,0.000587,155.021,0.0187,11.7,2.34,AFP
2770,4136285,1,1.58193,7.48e-05,131.964,0.0102,2.502,0.705,AFP
14460,9048145,2,8.66781,5.21e-06,133.009,0.000496,4.849,0.0281,AFP
12444,8620402,1,14.1959,0.000101,137.014,0.00578,3.563,0.534,PC
4060,5621333,1,27.0968,0.00033,139.34,0.0103,8.471,1.02,PC
10129,7978458,1,1.43453,2.37e-05,132.728,0.0082,4.717,5.57,UNK
5455,5347784,1,4.79202,2.03e-07,134.044,3.42e-05,5.058,0.00345,UNK
1837,4647763,1,0.513837,1.3e-05,131.908,0.00269,1.5,1.16,AFP
4883,5108514,3,0.95341,0.0,131.888,0.0,3.0,0.0,AFP
14168,9489626,1,0.502828,9.79e-06,131.922,0.00184,1.373,1.25,AFP
17132,9718066,1,16.0922,5.34e-05,142.519,0.00257,2.011,0.0727,PC
8288,7031992,1,0.566749,1.75e-05,131.867,0.00348,1.366,0.715,NTP
7110,5717140,2,0.81527,9.82e-06,131.811,0.00317,1.814,1.75,UNK
13905,9345933,1,13.0152,0.000109,134.745,0.00689,3.593,1.09,PC
4192,5384079,1,7.05679,1.53e-05,132.531,0.00165,2.018,0.0684,PC
13098,8181415,1,719.483,0.018,131.539,0.0277,8.073,4.61,NTP
12686,8265022,1,0.831098,4.28e-05,132.027,0.0144,2.569,15.7,AFP
10167,7831264,1,5.96872,5.37e-06,137.16,0.00067,3.629,0.142,PC
16044,10226083,1,0.829574,9.38e-06,131.896,0.00242,2.15,0.523,UNK
7933,7116117,1,1.13364,9.8e-06,132.348,0.00242,1.841,0.21,NTP
6687,5725312,3,0.530623,1.02e-05,131.839,0.00117,0.7711,0.0709,AFP
1093,3217264,1,29.199,2.27e-05,156.242,0.000668,5.14,0.228,PC
3786,5460900,1,2.59198,3.22e-05,132.5,0.00782,5.634,3.19,AFP
5383,5220201,1,0.566669,2.65e-05,131.862,0.0047,2.164,2.11,AFP
9685,7819024,1,0.54546,8.56e-06,131.932,0.00117,2.006,1.26,AFP
4329,5437243,1,4.295,6.24e-05,132.206,0.00877,14.17,5.56,NTP
5253,5171493,3,1.65335,1.82e-05,132.236,0.00441,4.231,1.68,UNK
3184,4037476,1,0.995119,1.38e-05,132.085,0.00529,3.407,1.72,UNK
15526,9991621,1,18.926,0.000139,145.513,0.00609,3.706,0.361,AFP
1873,4384398,2,2.30689,2.88e-05,133.296,0.00678,6.391,3.97,AFP
395,2445134,1,8.41201,1.22e-07,139.649,1.25e-05,5.402,0.000696,AFP
19264,10858785,2,0.952328,1.23e-05,131.882,0.00333,1.646,1.06,AFP
7959,7287328,2,1.57913,2.75e-05,133.043,0.0117,5.321,1.96,UNK
8436,7183745,2,4.8663,1.79e-05,134.362,0.00275,1.812,0.212,PC
8700,6889190,1,3.69374,4.04e-05,132.673,0.00681,10.66,5.79,AFP
3936,5597970,2,6.71738,4.8e-07,133.852,5.37e-05,3.488,0.005,AFP
15084,9112301,1,4.12619,3.78e-05,134.973,0.00589,11.05,2.74,UNK
16366,10404582,2,10.3273,7.21e-05,139.374,0.00541,1.998,0.207,PC
15374,9047103,3,0.588909,0.0,131.914,0.0,1.5,0.0,AFP
12231,8816310,2,0.889185,1.29e-05,131.897,0.00316,2.819,0.985,AFP
13164,8197019,2,0.82058,1.06e-05,131.726,0.00378,3.095,4.87,UNK
3491,4047900,1,423.29,0.0156,331.925,0.0203,12.75,2.2,UNK
11413,7548479,3,1.77159,2.38e-05,132.466,0.0088,4.931,0.678,UNK
2142,4649462,1,0.946036,0.0509,131.926,10.1,0.9111,171.0,AFP
10552,7910148,2,4.25209,3.37e-06,132.173,0.000581,2.999,0.0368,AFP
16358,10337258,1,13.2854,2.46e-05,143.291,0.00149,6.093,0.215,PC
18030,11198723,1,6.84031,1.72e-07,137.571,2.06e-05,4.324,0.00139,AFP
9817,7870282,1,0.581469,0.00297,131.789,1.17,2.945,1470.0,AFP
12970,8442040,2,0.869867,1.28e-05,131.726,0.00486,3.031,4.44,AFP
15063,8973000,1,28.0279,1.6e-06,158.348,4.85e-05,17.23,0.00248,AFP
14965,9143785,2,2.19389,3.63e-05,133.377,0.00943,4.78,3.01,UNK
19465,12121570,1,91.5008,0.000527,165.673,0.0048,4.845,1.15,PC
2633,4644952,3,31.7822,7.07e-05,134.861,0.00191,3.862,0.358,PC
17328,9826562,3,1.39643,1.1e-05,132.908,0.0023,4.449,2.15,UNK
4191,5650341,5,1.5793,3.39e-05,132.9,0.0166,2.579,0.671,UNK
12136,8582121,1,553.883,0.00479,181.509,0.00692,4.185,0.275,UNK
1995,4862730,2,0.558341,1.23e-05,131.686,0.00286,1.718,1.17,AFP
12996,8264494,3,271.602,0.00615,384.729,0.0162,9.903,3.76,UNK
3889,5376624,1,0.503799,1.07e-05,131.931,0.00184,1.346,0.644,AFP
11542,8653675,1,1.75721,1.55e-05,132.64,0.00404,5.614,2.57,AFP
1522,3223460,1,0.703618,6.78e-06,132.117,0.00234,2.765,1.47,NTP
7432,5856571,1,9.59072,1.19e-05,132.681,0.00095,3.426,0.219,PC
16492,9963524,2,10.0416,7.25e-06,137.084,0.000537,2.572,0.177,PC
3355,3936965,1,1.89179,1.85e-05,131.789,0.00449,5.143,2.87,NTP
14964,9143785,1,0.993546,5.62e-06,132.143,0.00269,5.715,7.53,UNK
91,2860851,1,1.19676,1.6e-05,132.024,0.00872,1.656,0.249,AFP
2263,4570949,1,1.54493,8.88e-08,132.003,1.71e-05,1.391,0.00342,PC
19920,11708170,3,2.42478,1.36e-05,132.871,0.00281,2.964,0.114,UNK
1459,3120057,3,1.18145,2.54e-05,132.229,0.0131,4.139,1.43,AFP
19788,12367310,2,8.62742,3.7e-06,135.744,0.000346,5.142,0.0147,AFP
12712,8414907,1,401.219,0.000903,277.058,0.00136,9.707,0.0943,UNK
17208,9837828,1,6.80908,2.94e-05,132.176,0.00305,0.8468,0.273,PC
20016,12111004,1,0.645232,8.4e-06,131.699,0.000983,2.003,0.619,UNK
8011,7211469,1,11.2969,6.44e-05,134.567,0.00456,4.496,0.426,PC
2544,4914423,2,179.61,0.000358,295.336,0.00144,13.48,0.122,PC
12611,8213326,1,0.726275,1.2e-05,132.007,0.00124,1.295,0.175,AFP
12424,8510534,1,0.604156,9.05e-06,132.032,0.00268,1.961,1.46,AFP
2942,3973002,1,1.9921,7.71e-08,132.891,2.41e-05,3.913,0.00262,UNK
18128,11607176,2,3.2771,8.31e-05,132.033,0.0162,18.92,46.8,AFP
6045,6364307,1,5.24363,4.48e-05,132.765,0.00634,10.06,2.13,AFP
300,2568971,1,5.08857,2.14e-05,134.059,0.00351,4.612,0.296,NTP
16288,10265898,1,1.26024,3.44e-06,132.606,0.000749,1.329,0.0467,PC
7648,7293769,2,1.59363,1.99e-05,132.638,0.00586,7.375,15.1,NTP
17098,9899280,1,1.33255,5.07e-06,132.054,0.0014,2.222,0.176,AFP
6612,6422155,3,14.627,7.2e-05,136.236,0.00419,3.965,0.468,PC
18335,10723750,2,18.7959,1.29e-05,145.823,0.000567,7.509,0.0515,PC
6932,5728283,2,3.09914,2.41e-06,133.558,0.000481,4.902,0.0878,AFP
8245,7132015,1,6.99495,3.27e-05,136.65,0.00513,2.84,0.164,UNK
8777,6543682,1,1.19551,0.0,132.308,0.0,3.5,0.0,UNK
4407,5534476,2,1.02547,8.07e-06,131.587,0.00196,1.998,0.189,AFP
17728,11152649,3,0.502574,1.29e-05,131.8,0.00142,1.195,0.271,AFP
5090,5302643,2,0.557895,0.000771,131.732,0.159,1.577,6.58,AFP
349,2568971,4,0.508855,0.0,131.942,0.0,1.5,0.0,NTP
2346,4830859,1,27.2177,0.000256,144.661,0.00811,2.261,0.432,UNK
16007,10468404,1,2.40116,4.62e-05,132.359,0.0119,9.669,14.7,UNK
616,2985396,1,1.30588,1.63e-05,131.721,0.00392,2.659,1.51,AFP
