kepid,tce_plnt_num,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_duration,tce_duration_err,av_training_set
11454341,1,459.278,1.44E-02,260.297,2.45E-02,12.22,1.46E+00,NTP
11495305,1,0.54841,7.12E-06,131.678,1.80E-03,1.961,1.57E+00,UNK
11495305,2,1.57411,2.29E-05,131.749,7.83E-03,5.223,3.66E-01,UNK
11495458,1,10.4584,4.58E-05,137.656,3.45E-03,3.132,1.73E-01,PC
11515221,2,1.59084,1.11E-05,132.754,4.65E-03,3.678,1.47E+00,AFP
11515221,3,1.59104,1.84E-05,131.675,4.93E-03,4.349,3.52E+00,AFP
11516242,1,459.076,1.45E-02,260.418,2.63E-02,11.18,1.94E+00,NTP
11516930,1,4.76853,9.25E-06,133.866,1.20E-03,1.267,3.71E-01,AFP
11560273,2,1.82744,6.69E-06,133.028,1.09E-03,1.375,2.18E-02,NTP
11560382,1,0.527675,8.24E-06,131.819,1.50E-03,1.331,3.75E-01,AFP
11560397,1,0.527641,1.99E-02,131.875,9.74E+00,3.019,1.23E+04,NTP
11560431,1,0.527679,5.14E-06,131.817,5.71E-04,1.285,2.91E-01,AFP
11602794,1,5.70512,2.57E-05,136.204,3.08E-03,1.409,2.45E-01,UNK
11605209,1,5.58828,9.07E-05,131.815,1.17E-02,15.25,9.06E+00,AFP
11605209,2,5.58895,9.68E-05,133.743,1.25E-02,16.94,6.54E+00,AFP
11605209,3,5.58817,9.35E-05,135.658,1.22E-02,15.66,1.59E+01,AFP
11624249,1,1.82708,4.72E-07,132.158,1.17E-04,1.957,3.43E-02,PC
11624521,1,0.612257,1.17E-05,131.74,3.87E-03,1.834,1.90E+00,UNK
11624521,2,0.790434,1.01E-05,131.85,2.20E-03,1.061,1.06E-01,UNK
11649459,1,0.687583,6.23E-01,131.534,2.69E+02,0.5256,2.39E+03,UNK
11044770,2,15.6087,1.01E-04,139.923,4.89E-03,3.494,3.39E-01,AFP
11044779,1,15.6086,5.59E-06,144.303,3.10E-04,6.634,1.73E-02,AFP
11044779,2,15.6086,1.06E-05,139.923,5.87E-04,4.646,3.77E-02,AFP
11090556,2,4.13828,2.36E-05,133.228,3.90E-03,3.38,1.27E-01,PC
11090561,1,35.8729,1.26E-04,131.557,3.00E-03,4.602,1.11E-01,AFP
11090765,1,21.2171,5.89E-05,150.432,2.29E-03,5.753,2.02E-01,PC
11091029,1,17.9687,3.07E-04,138.927,1.36E-02,11.57,3.62E-01,UNK
11129258,1,25.3842,1.60E-04,137.775,4.90E-03,3.702,9.49E-01,PC
11129738,1,2.613,5.23E-06,133.118,1.07E-03,1.797,1.28E-01,PC
11129738,2,4.88451,3.31E-05,135.243,4.58E-03,1.787,2.65E-01,UNK
11133190,1,2.03726,1.74E-05,132.375,5.80E-03,4.183,1.99E+00,AFP
11176166,1,9.87853,1.15E-04,134.415,9.99E-03,3.039,7.75E-01,PC
11176166,2,4.27431,3.86E-05,133.033,6.96E-03,2.715,4.96E-01,UNK
11177543,1,38.326,1.90E-04,142.086,3.87E-03,2.43,3.05E-01,PC
11177676,1,47.0321,5.17E-04,175.473,8.24E-03,5.948,1.26E+00,PC
11197934,2,0.657697,6.07E-05,131.732,9.88E-03,2.198,7.91E+00,AFP
11197934,3,0.910756,0.00E+00,132.32,0.00E+00,3,0.00E+00,UNK
11198723,1,6.84031,1.72E-07,137.571,2.06E-05,4.324,1.39E-03,AFP
11198723,2,6.84031,5.07E-07,134.135,6.09E-05,4.225,4.64E-03,AFP
11199228,1,0.514037,8.51E-06,131.678,1.98E-03,1.366,2.97E-01,AFP
11251058,1,2.25284,1.06E-05,131.626,2.15E-03,2.205,7.97E-02,AFP
11252617,1,4.47812,9.51E-08,132.872,1.64E-05,3.355,1.09E-03,AFP
11252617,2,2.23906,8.31E-07,132.872,2.26E-04,3.063,1.52E-02,UNK
11252617,3,1.2762,0.00E+00,131.682,0.00E+00,3,0.00E+00,AFP
11295085,1,2.49786,1.22E-05,133.746,2.44E-03,2.477,8.48E-02,AFP
11295085,2,2.49813,1.54E-05,131.662,3.05E-03,2.26,1.56E-01,AFP
11295085,3,2.49862,2.02E-05,132.368,4.32E-03,4.455,1.26E+00,AFP
11337372,1,6.53192,1.77E-05,136.036,2.18E-03,3.333,2.76E-01,PC
11337372,2,100.828,6.81E-04,216.388,5.91E-03,8.152,9.42E-01,PC
11337566,1,7.12816,3.82E-05,136.881,3.84E-03,5.493,1.48E-01,PC
11390941,2,0.679513,6.02E-01,131.854,1.64E+02,0.9166,2.00E+03,UNK
11390941,3,2.71739,2.25E-05,132.216,4.28E-03,3.96,3.59E-01,AFP
11391018,1,30.3604,4.35E-06,148.091,1.16E-04,6.048,1.10E-02,PC
11408935,1,15.9951,1.60E-06,147.305,8.34E-05,8.455,5.76E-03,AFP
11408935,2,15.9951,3.12E-05,136.665,1.60E-03,6.965,1.08E-01,AFP
11409698,1,10.2678,9.24E-08,139.177,7.46E-06,6.027,5.12E-04,AFP
11454487,1,1.01305,9.32E-06,132.042,3.85E-03,3.029,3.19E+00,AFP
11454487,2,1.01307,1.26E-05,132.371,4.96E-03,3.926,6.22E+00,AFP
11454487,3,0.860464,1.26E-05,132.396,5.07E-03,4.309,2.01E+01,UNK
11454525,1,459.445,3.15E-02,260.109,5.01E-02,14.05,7.61E+00,NTP
11495989,1,1.32253,8.22E-06,132.662,1.29E-03,2.014,1.22E-01,AFP
11495989,2,1.32744,1.26E-05,132.601,1.96E-03,1.54,9.25E-02,AFP
11496366,1,0.783917,1.22E-05,132.14,5.64E-03,5.253,1.66E+01,NTP
11496490,1,0.621147,8.70E-06,131.949,1.52E-03,1.096,1.24E-01,AFP
11517719,1,2.49578,8.97E-08,132.841,1.75E-05,4.177,2.64E-03,AFP
11517719,2,2.49577,3.12E-06,131.595,5.62E-04,3.87,2.66E-02,AFP
11517934,1,514.255,1.52E-02,384.267,1.76E-02,6.184,3.26E+00,UNK
11560447,1,0.527681,1.34E-06,131.808,1.52E-04,1.516,2.84E-02,AFP
11560447,2,0.526915,0.00E+00,131.783,0.00E+00,1.5,0.00E+00,AFP
11560897,1,35.9683,1.44E-04,138.671,3.32E-03,2.734,2.90E-01,PC
11560897,2,110.974,2.13E-03,147.053,1.58E-02,12.14,1.62E+00,PC
11606351,1,1.09279,1.11E-05,131.656,3.85E-03,3.778,3.99E+00,UNK
11606351,2,0.546381,1.82E-05,131.928,3.55E-03,1.573,1.12E+00,UNK
11607008,1,0.525057,1.43E-05,131.867,6.34E-03,1.505,2.38E+00,UNK
11650401,1,3.94662,2.39E-05,132.247,4.06E-03,2.714,2.96E-01,PC
11650543,1,7.20556,6.72E-05,138.307,6.82E-03,2.711,3.07E-01,UNK
11651105,1,13.8566,2.34E-04,139.528,1.31E-02,15.68,3.43E-01,UNK
11045383,1,41.1668,1.25E-05,158.918,2.24E-04,2.186,2.47E-02,PC
11046025,1,3.72022,1.35E-05,133.415,2.21E-03,1.805,1.16E-01,PC
11046028,1,0.802044,1.71E-05,132.044,6.42E-03,2.259,3.59E+00,AFP
11046028,2,0.802048,1.47E-05,131.624,4.76E-03,1.893,1.05E+00,AFP
11092783,1,5.15998,2.32E-05,132.69,3.05E-03,2.429,6.06E-01,UNK
11093203,1,0.689255,7.86E-05,131.891,2.49E-02,2.276,4.25E+01,AFP
11093203,2,0.689332,9.51E-06,131.503,1.97E-03,2.392,5.05E-01,AFP
11093335,1,6.18559,3.61E-05,134.636,4.08E-03,10,9.63E-01,AFP
11133190,2,2.03726,2.30E-05,133.105,7.45E-03,3.762,1.68E+00,AFP
11133306,1,41.746,5.42E-05,168.653,1.04E-03,4.813,1.24E-01,PC
11134079,1,1.26058,6.11E-08,132.054,1.27E-05,2.353,1.82E-03,UNK
11134079,2,0.630294,0.00E+00,132.042,0.00E+00,2,0.00E+00,NTP
11177707,1,124.419,3.68E-04,150.598,2.58E-03,3.956,3.88E-01,PC
11177741,1,0.677396,1.42E-05,131.988,4.48E-03,2.367,2.56E+00,UNK
11177941,1,487.607,1.98E-02,321.497,2.53E-02,10.99,8.41E-01,NTP
11179076,1,48.4312,3.17E-04,141.456,5.27E-03,3.856,1.02E+00,PC
11199228,2,0.514002,2.92E-05,132.027,3.52E-03,1.535,4.76E-01,AFP
11199228,3,2.04327,2.25E-05,132.189,4.88E-03,3.518,1.77E+00,NTP
11199725,1,1.03296,3.69E-06,131.925,4.93E-04,1.345,2.91E-02,UNK
11199736,1,420.911,1.09E-02,447.412,1.28E-02,6.452,2.32E+00,NTP
11253711,1,17.7911,3.72E-05,149.256,1.72E-03,2.633,2.61E-01,PC
11253711,2,1.22623,5.54E-06,132.682,1.56E-03,2.035,5.55E-01,PC
11253827,1,88.5112,6.19E-05,182.667,6.13E-04,6.75,8.72E-02,PC
11253827,2,42.9924,3.53E-05,162.504,6.95E-04,4.752,7.46E-02,PC
11295349,1,0.807816,1.13E-05,131.777,2.08E-03,2.544,1.76E+00,AFP
11295349,2,0.807822,8.46E-06,132.175,1.66E-03,2.952,1.89E+00,AFP
11295426,1,5.39875,1.53E-06,136.068,2.02E-04,3.42,2.62E-02,PC
11295426,2,9.60508,2.45E-05,136.376,2.01E-03,3.021,7.70E-02,PC
11337833,1,51.3017,3.84E-04,153.522,5.89E-03,5.382,1.27E+00,PC
11338056,1,2.88003,1.94E-05,134.359,3.91E-03,2.064,1.49E-01,PC
11338250,1,0.601971,1.39E-05,131.865,3.32E-03,1.856,2.26E+00,UNK
11338940,1,8.00702,1.04E-04,138.812,9.87E-03,14.59,3.04E+00,NTP
11391181,1,8.61734,2.04E-07,139.069,1.89E-05,4.052,2.55E-03,AFP
11391181,2,8.61734,3.32E-07,135.691,3.22E-05,4.374,1.76E-03,AFP
11391636,1,0.542574,7.02E-06,131.945,1.21E-03,1.34,4.12E-01,NTP
11391667,1,0.541867,7.42E-08,131.971,1.11E-05,1.353,8.58E-04,AFP
11409698,2,10.2678,4.72E-07,132.53,3.78E-05,5.576,2.41E-03,AFP
11409748,1,2.99586,1.68E-05,133.026,2.37E-03,5.797,7.02E-01,AFP
11409748,2,1.4979,1.23E-05,132.321,1.94E-03,4.913,2.26E+00,UNK
11409748,3,2.9959,1.15E-05,134.38,1.92E-03,10.42,3.43E+00,AFP
11455181,1,10.9295,1.14E-04,141.501,8.39E-03,5.82,7.57E-01,PC
11455428,1,22.1268,9.22E-05,144.932,3.36E-03,3.882,4.81E-01,PC
11455484,1,6.14282,2.54E-06,135.16,4.34E-04,6.3,1.51E-02,AFP
11455491,1,6.14289,1.90E-05,135.156,2.30E-03,4.551,9.77E-02,AFP
11496490,2,0.621155,1.12E-05,131.734,1.64E-03,1.198,1.47E-01,AFP
11496490,3,0.62115,1.16E-05,131.534,1.48E-03,0.9631,9.15E-02,AFP
11497012,1,2.51841,2.34E-05,133.339,5.65E-03,4.765,1.13E+00,UNK
11517934,2,419.161,9.00E-03,160.079,1.32E-02,4.592,2.23E+00,UNK
11518142,1,240.801,5.57E-04,334.141,1.74E-03,16.17,1.47E-01,PC
11518193,1,282,4.20E-03,166.253,1.30E-02,2.839,5.27E-01,NTP
11518201,1,1.23687,7.05E-06,132.174,1.24E-03,0.9403,9.20E-02,PC
11564013,1,0.875269,3.03E-07,132.031,4.73E-05,1.416,7.35E-03,AFP
11564882,1,0.54281,8.19E-06,131.986,8.69E-04,1.956,5.07E-01,AFP
11564882,2,0.542794,6.87E-06,131.605,9.58E-03,1.86,3.46E-01,AFP
11565544,1,3.7656,8.76E-06,131.757,1.26E-03,0.9552,8.85E-02,PC
11607017,1,2.54141,3.24E-05,132.523,5.28E-03,7.983,2.00E+00,AFP
11607017,2,2.54144,5.48E-05,133.769,1.01E-02,2.919,1.02E-01,AFP
11607176,1,3.28273,1.39E-05,132.651,2.73E-03,6.682,1.48E+00,AFP
11607176,2,3.2771,8.31E-05,132.033,1.62E-02,18.92,4.68E+01,AFP
11651712,1,14.5326,4.20E-05,140.467,2.27E-03,2.394,2.20E-01,PC
11652870,1,620.652,1.04E-02,349.48,1.45E-02,9.374,1.16E+00,UNK
11653381,1,0.828771,1.80E-05,131.924,5.07E-03,2.936,2.68E+00,AFP
11653381,2,0.828737,1.46E-05,131.554,4.64E-03,3.36,5.32E+00,AFP
11046458,1,3.31187,3.34E-07,131.742,5.20E-05,1.127,2.79E-02,PC
11046569,1,0.653433,8.36E-05,131.899,2.32E-02,2.016,1.11E+01,UNK
11046870,1,8.34407,4.37E-05,136.551,3.92E-03,1.494,8.68E-01,AFP
11068630,1,1.81704,1.37E-05,131.914,2.47E-03,1.023,5.33E-01,UNK
11093335,2,6.1857,4.33E-05,136.085,4.93E-03,12.45,9.28E-01,AFP
11093335,3,6.18502,5.36E-05,133.881,7.25E-03,9.692,1.60E+00,AFP
11093538,1,14.7783,5.19E-05,144.092,3.27E-03,6.359,1.70E-01,AFP
11134456,1,1.8092,1.51E-05,131.833,3.65E-03,5.075,3.33E-01,UNK
11134682,1,459.268,1.06E-02,260.298,1.51E-02,4.694,2.05E+00,NTP
11134879,1,4.30166,2.51E-06,133.595,3.95E-04,2.078,1.02E-01,PC
11179734,1,0.907375,1.42E-05,131.85,5.39E-03,2.628,1.37E+00,UNK
11181260,1,19.9776,2.36E-04,135.176,9.03E-03,5.871,4.68E-01,PC
11182260,1,1.29195,9.80E-07,132.642,1.60E-04,1.771,6.06E-02,AFP
11199801,1,2.69155,2.73E-05,132.99,4.96E-03,8.414,3.13E+00,NTP
11200405,1,4.6396,1.15E-06,135.1,2.33E-04,3.499,1.98E-02,AFP
11200405,2,4.6397,1.82E-05,132.773,3.58E-03,2.813,9.77E-01,AFP
11254382,1,2.05389,3.04E-06,131.679,7.15E-04,2.146,7.91E-02,PC
11255231,1,13.6551,1.37E-04,137.522,7.96E-03,4.404,9.85E-01,AFP
11255761,1,4.9927,1.08E-05,134.605,1.66E-03,2.944,1.11E-01,AFP
11259686,1,34.4359,7.85E-05,158.602,1.83E-03,5.845,4.20E-01,PC
11295582,1,339.653,7.81E-03,226.936,1.53E-02,8.267,3.24E+00,UNK
11295729,1,1.69553,1.09E-05,132.197,2.16E-03,4.664,6.30E-01,AFP
11295729,2,1.69521,1.44E-05,132.036,9.57E-03,4.469,2.25E+00,AFP
11340713,1,0.547825,9.32E-06,132.031,1.04E-03,1.181,5.62E-01,UNK
11340713,2,1.17841,2.08E-05,132.257,6.15E-03,4.177,4.76E-01,NTP
11341164,1,6.00241,5.70E-05,133.507,6.45E-03,15.3,3.33E+00,AFP
11391755,1,25.1125,3.13E-04,146.345,1.17E-02,7.977,2.94E+00,PC
11391957,1,8.35391,1.34E-05,138.216,1.20E-03,2.264,3.09E-01,PC
11392017,1,2.45571,6.27E-06,133.031,9.62E-04,2.325,7.17E-02,AFP
11392618,1,110.922,3.50E-04,174.223,2.29E-03,5.201,2.53E-01,AFP
11410904,1,3.53231,1.11E-05,134.748,1.96E-03,2.878,3.02E-01,PC
11410915,1,0.914283,1.67E-05,131.689,7.94E-03,0.9224,5.16E-01,UNK
11411639,1,6.93354,4.75E-05,134.569,5.41E-03,2.285,4.33E-01,UNK
11455491,2,6.14302,5.74E-05,132.134,7.08E-03,4.775,2.27E-01,AFP
11455507,1,0.643496,6.06E-05,132.002,1.58E-02,1.628,1.86E+00,AFP
11455507,2,0.643578,1.12E-05,131.633,1.95E-03,1.259,2.66E-01,AFP
11455795,1,1.05734,2.70E-07,131.786,4.83E-05,1.5,9.75E-03,AFP
11497648,1,460.683,1.17E-02,446.185,1.24E-02,12.28,1.00E+00,UNK
11497958,1,5.84164,8.01E-06,135.923,1.00E-03,1.91,3.06E-01,PC
11497958,2,19.8503,6.00E-05,133.65,2.49E-03,2.937,4.90E-01,PC
11497958,3,10.8644,4.60E-05,141.995,3.35E-03,2.425,2.57E-01,PC
11519134,1,58.585,2.35E-06,140.8,3.16E-05,3.595,2.43E-03,AFP
11519180,1,0.745046,8.85E-06,131.938,2.55E-03,2.5,1.69E+00,AFP
11519180,2,0.745053,7.06E-06,131.694,1.16E-03,2.2,9.49E-01,AFP
11519180,3,0.745038,8.45E-06,132.197,1.67E-03,2.023,1.95E-01,AFP
11565924,1,13.322,6.91E-05,142.72,4.05E-03,6.182,2.46E-01,PC
11566064,1,152.106,1.69E-04,176.528,9.10E-04,7.522,5.02E-02,PC
11566064,2,30.6528,1.15E-04,135.044,3.01E-03,4.989,4.27E-01,PC
11607193,1,5.17759,2.43E-06,132.9,3.11E-04,2.525,3.83E-01,AFP
11607193,2,2.58876,3.88E-06,132.889,4.55E-04,1.69,1.00E-01,UNK
11611275,1,6.9424,4.56E-05,135.963,5.08E-03,3.365,2.75E-01,PC
11611600,1,1.21956,1.75E-06,132.245,4.27E-04,1.562,2.55E-02,PC
11654113,1,4.60297,2.75E-05,134.719,3.71E-03,14.79,4.01E+00,UNK
11654267,1,0.835796,2.60E-05,131.516,5.01E-03,2.912,2.42E+00,NTP
11655826,1,5.59353,0.00E+00,131.505,0.00E+00,2,0.00E+00,PC
11656246,1,18.1147,4.79E-05,147.491,2.22E-03,4.996,3.13E-01,PC
11069176,1,15.379,6.55E-05,143.404,3.37E-03,4.448,3.04E-01,AFP
11069176,2,21.1286,9.30E-05,149.276,3.49E-03,3.799,3.34E-01,PC
11071200,1,96.4552,2.51E-04,214.755,2.14E-03,11.06,1.89E-01,PC
11093538,2,14.7784,8.25E-05,138.088,5.30E-03,4.576,8.95E-01,AFP
11098013,1,7.50786,1.73E-05,138.709,1.68E-03,5.267,1.15E-01,PC
11098069,1,18.941,2.27E-04,135.528,9.15E-03,14.96,2.77E-01,NTP
11099031,1,0.928747,1.10E-05,131.932,1.38E-03,2.917,6.67E-01,UNK
11135308,1,1.87785,7.81E-06,132.273,2.03E-03,2.41,1.08E-01,PC
11137061,1,1.88916,1.56E-05,132.942,4.22E-03,4.106,1.66E+00,UNK
11137065,1,0.933743,1.02E-05,131.528,3.45E-03,2.227,2.69E+00,AFP
11137180,1,6.07027,1.83E-05,135.316,2.14E-03,1.446,1.29E-01,PC
11182260,2,1.29197,4.91E-06,131.986,6.49E-04,1.514,3.23E-02,AFP
11182608,1,0.512964,7.66E-06,131.517,1.33E-03,1.283,3.56E-01,UNK
11182608,2,0.527304,1.64E-05,131.957,5.88E-03,1.586,3.32E+00,AFP
11182608,3,0.527328,1.53E-05,131.667,3.91E-03,1.642,5.74E+00,AFP
11200415,1,4.63964,8.44E-06,135.094,1.21E-03,2.86,4.89E-02,AFP
11200767,1,2.48955,3.49E-07,132.044,8.30E-05,2.607,7.25E-03,AFP
11200773,1,2.48955,6.01E-08,132.045,1.43E-05,2.785,1.12E-01,UNK
11201483,1,0.749576,1.84E-05,131.574,3.14E-03,1.903,1.20E+00,UNK
11206038,1,0.52614,1.16E-05,132.018,3.49E-03,1.885,2.04E+00,NTP
11259967,1,1.53037,1.44E-05,131.82,3.63E-03,3.705,2.31E+00,NTP
11259967,2,1.17398,1.88E-05,132.698,5.74E-03,7.319,3.13E+01,NTP
11260307,1,0.685246,2.94E-05,132.008,1.06E-02,1.055,6.55E-01,AFP
11295729,3,0.847821,1.23E-05,131.629,3.55E-03,2.751,1.10E+00,NTP
11295805,1,2.05738,1.59E-05,132.83,3.48E-03,4.837,9.89E-01,AFP
11295805,2,2.05719,1.34E-05,131.992,2.87E-03,2.552,1.37E-01,AFP
11295805,3,2.05814,3.71E-05,132.396,4.39E-03,3.85,5.61E-01,AFP
11341164,2,6.00325,4.99E-05,131.907,5.78E-03,14.88,3.67E+00,AFP
11341314,1,9.83373,1.16E-04,132.566,9.10E-03,13.24,9.51E-01,AFP
11342032,1,0.980518,1.58E-05,131.947,2.20E-03,1.649,3.69E-01,UNK
11342416,1,25.3691,1.38E-04,143.688,4.42E-03,4.648,2.45E-01,PC
11393217,1,0.654474,1.03E-05,132.132,1.53E-03,1.499,4.03E-01,UNK
11393634,1,0.966724,1.25E-05,132.446,2.51E-03,1.962,2.16E-01,NTP
11394027,1,14.3868,1.66E-05,141.683,9.02E-04,2.194,1.70E-01,PC
11411670,1,1.22058,1.43E-05,132.35,5.35E-03,3.626,5.73E+00,AFP
11411670,2,1.22061,1.46E-05,131.721,5.18E-03,4.368,1.97E+00,AFP
11412250,1,3.58231,8.16E-05,133.158,1.55E-02,10.62,6.22E+00,NTP
11413125,1,0.595489,7.81E-06,131.981,1.90E-03,1.353,2.95E-01,NTP
11455795,2,1.05773,4.38E-05,132.255,4.91E-03,0.7122,1.85E-01,AFP
11455795,3,0.52867,1.95E-05,131.717,1.78E-03,1.201,4.30E-01,UNK
11456154,1,3.50176,4.94E-05,131.578,8.73E-03,11.89,1.20E+01,NTP
11456154,2,7.00314,1.08E-04,133.819,1.17E-02,15.35,2.50E+00,NTP
11497958,4,34.142,3.08E-04,136.036,7.91E-03,4.176,5.08E-01,PC
11497958,5,63.3357,5.69E-04,162.613,6.52E-03,3.736,1.84E+00,PC
11497977,1,4.7986,4.55E-06,134.869,6.71E-04,2.966,1.77E-01,PC
11498128,1,106.251,1.39E-03,135.719,1.00E-02,14.2,1.91E+00,PC
11519187,1,2.44083,6.98E-06,133.841,1.05E-03,0.7463,1.14E-01,PC
11519226,1,22.1612,5.26E-06,140.004,1.99E-04,3.174,1.24E-02,AFP
11519226,2,22.1613,7.94E-06,148.465,3.20E-04,3.636,1.96E-02,AFP
11566256,1,5.78388,1.41E-05,135.578,1.71E-03,1.451,1.51E-01,PC
11567149,1,0.684835,9.24E-06,132.169,3.36E-03,2.675,1.94E+00,AFP
11567375,1,539.327,8.35E-03,390.331,1.02E-02,12.25,6.84E-01,UNK
11568224,1,0.881926,3.15E-06,132.042,4.87E-04,0.9383,7.84E-02,AFP
11611727,1,428.821,2.20E-02,175.436,3.94E-02,11.75,1.91E+00,NTP
11612274,1,0.681181,3.06E-04,131.794,3.92E-02,4.323,1.09E+02,NTP
11612274,2,1.47487,9.95E-06,132.453,3.39E-03,2.649,9.16E-02,NTP
11612280,1,9.40601,9.13E-05,137.721,7.54E-03,4.859,2.75E-01,PC
11656302,1,22.2648,4.35E-06,150.838,1.61E-04,8.838,9.38E-03,AFP
11656302,2,22.2648,5.25E-05,137.464,1.90E-03,9.038,1.05E-01,AFP
11656492,1,0.727891,5.14E-06,132.208,1.14E-03,1.5,1.54E-01,AFP
11071200,2,44.5646,1.88E-04,143.437,3.27E-03,7.504,4.18E-01,PC
11071207,1,8.04965,0.00E+00,138.649,0.00E+00,3.5,0.00E+00,AFP
11071207,2,8.04963,2.02E-07,135.6,2.13E-05,8.579,3.09E-03,AFP
11071207,3,466.873,0.00E+00,516.52,0.00E+00,4.5,0.00E+00,UNK
11072016,1,1.89873,1.11E-05,132.095,2.33E-03,1.335,1.07E-01,PC
11099031,2,10.5261,4.50E-05,138.698,3.05E-03,2.728,1.46E-01,UNK
11099351,1,2.37796,1.04E-07,132.557,2.38E-05,2.337,1.64E-02,AFP
11099351,2,2.37795,4.01E-07,133.745,9.03E-05,2.231,8.92E-03,AFP
11100331,1,0.76762,9.27E-06,132.027,2.70E-03,2.737,4.28E+00,NTP
11137913,1,459.281,2.81E-02,260.281,5.80E-02,3.898,1.73E+00,NTP
11138155,1,4.95932,5.01E-07,132.584,7.27E-05,2.274,6.91E-03,PC
11139567,1,374.749,2.00E-02,164.964,4.15E-02,9.9,3.91E+00,UNK
11140501,1,0.672389,8.86E-06,132.086,1.58E-03,1.965,3.89E-01,UNK
11182840,1,1.33616,1.49E-05,131.564,3.79E-03,2.532,1.17E+00,NTP
11183259,1,0.613175,6.72E-06,131.82,2.51E-03,2.27,1.98E+00,AFP
11183259,2,0.613177,1.14E-05,131.524,3.30E-03,2.272,2.59E+00,AFP
11206038,2,0.634583,8.00E-06,132.086,1.28E-03,0.7862,4.68E-02,AFP
11206038,3,0.634578,8.07E-06,131.851,1.27E-03,0.8778,6.53E-02,AFP
11206101,1,0.742336,1.09E-05,132.239,3.36E-03,3.035,2.53E+00,UNK
11228612,1,2.98047,0.00E+00,134.405,0.00E+00,2,0.00E+00,AFP
11260307,2,0.685296,6.15E-05,131.733,1.17E-02,1.121,3.04E+00,AFP
11260307,3,1.36917,1.08E-05,132.263,2.27E-03,2.965,6.94E-01,UNK
11260307,4,0.684942,0.00E+00,131.705,0.00E+00,2,0.00E+00,AFP
11282568,1,1.3205,2.68E-06,132.617,3.13E-04,1.074,1.72E-02,UNK
11283615,1,1.28959,4.99E-06,131.892,1.08E-03,1.392,1.96E-01,PC
11295805,4,2.05758,2.88E-05,131.634,1.82E-02,5.772,5.56E+00,AFP
11296045,1,2.39501,4.40E-05,132.161,8.42E-03,2.514,3.70E-01,AFP
11296045,2,2.3959,2.18E-05,133.079,4.57E-03,5.513,2.26E+00,AFP
11342573,1,91.0564,2.43E-05,204.836,2.25E-04,6.691,1.85E-02,AFP
11342880,1,0.665928,2.64E-05,131.769,4.13E-03,1.588,2.50E-01,AFP
11342880,2,0.668068,1.50E-05,131.969,2.93E-03,1.915,2.01E+00,AFP
11348997,1,5.13247,6.72E-06,132.163,9.62E-04,1.501,1.19E-01,PC
11395310,1,476.185,8.70E-03,455.009,1.18E-02,14.85,1.46E+00,NTP
11395392,1,0.537551,8.05E-06,131.576,3.36E-03,1.793,6.76E+00,NTP
11395392,2,2.35604,4.93E-05,133.572,1.48E-02,6.843,1.23E+01,AFP
11395392,3,2.35802,4.24E-05,131.548,1.29E-02,5.806,7.79E+00,AFP
11413125,2,0.737513,8.43E-06,131.628,4.05E-03,3.739,1.21E+01,NTP
11413125,3,1.47515,2.62E-05,132.177,1.69E-02,6.018,8.12E+00,AFP
11413125,4,1.47506,1.73E-05,132.765,2.87E-03,1.081,5.38E-01,AFP
11413812,1,5.6538,9.13E-06,131.709,1.19E-03,2.076,2.54E-01,PC
11456279,1,0.648306,9.63E-06,132.138,1.60E-03,1.351,4.24E-01,UNK
11456279,2,0.925008,2.21E-05,132.255,6.28E-03,1.638,2.36E+00,AFP
11456279,3,0.925031,1.49E-05,131.75,4.59E-03,3.241,7.73E+00,AFP
11456382,1,0.814283,3.83E-06,131.652,6.37E-04,1.354,4.69E-02,AFP
11498764,1,2.51523,2.37E-05,132.489,5.14E-03,4.512,8.47E-01,NTP
11499192,1,4.1359,1.94E-05,133.544,3.17E-03,2.364,1.63E-01,PC
11499228,1,19.7919,7.03E-05,149.31,2.67E-03,3.218,3.44E-01,PC
11499263,1,46.6982,5.27E-06,167.698,8.80E-05,3.563,7.86E-03,AFP
11499757,1,12.3143,0.00E+00,134.256,0.00E+00,3.5,0.00E+00,AFP
11519466,1,0.687394,1.48E-05,131.727,7.20E-03,5.218,2.06E+01,NTP
11520114,1,7.07985,5.61E-05,131.607,6.69E-03,2.488,2.56E-01,PC
11520150,1,3.6802,6.06E-05,134.427,1.06E-02,11.65,5.50E+00,NTP
11520274,1,0.975946,1.45E-05,132.377,4.14E-03,2.959,3.44E+00,UNK
11568224,2,0.881944,4.26E-06,131.591,6.19E-04,0.8305,3.98E-02,AFP
11568331,1,0.911851,7.00E-05,132.193,2.13E-02,2.778,2.52E+01,AFP
11568331,2,0.911801,2.85E-05,131.827,9.44E-03,2.858,1.11E+01,AFP
11568624,1,1.63404,8.58E-06,131.55,1.45E-03,2.626,1.74E-01,UNK
11612611,1,2.58568,2.48E-05,132.49,5.64E-03,10.36,6.11E+00,AFP
11612611,2,2.58569,3.24E-05,133.821,7.44E-03,9.279,7.86E+00,AFP
11614502,1,598.894,6.27E-03,331.163,7.84E-03,14.27,1.52E+00,UNK
11656492,2,0.727916,1.17E-05,131.948,3.33E-03,2.5,3.50E+00,AFP
11656492,3,0.727916,0.00E+00,131.704,0.00E+00,2.5,0.00E+00,AFP
11656721,1,13.6461,3.40E-05,139.412,1.98E-03,3.42,4.36E-01,PC
